StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q3,Q4,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,ID,sourcefile,gender,age,Message,string,V,U,index_U,i.x,j.x,yhat.x,i.y,j.y,yhat.y,i.x.x,j.x.x,yhat.x.x,i.y.y,j.y.y,yhat.y.y,i.x.x.x,j.x.x.x,yhat.x.x.x,i.y.y.y,j.y.y.y,yhat.y.y.y,i.x.x.x.x,j.x.x.x.x,yhat.x.x.x.x,i.y.y.y.y,j.y.y.y.y,yhat.y.y.y.y,i.x.x.x.x.x,j.x.x.x.x.x,yhat.x.x.x.x.x,i.y.y.y.y.y,j.y.y.y.y.y,yhat.y.y.y.y.y,i.x.x.x.x.x.x,j.x.x.x.x.x.x,yhat.x.x.x.x.x.x,i.y.y.y.y.y.y,j.y.y.y.y.y.y,yhat.y.y.y.y.y.y,i.x.x.x.x.x.x.x,j.x.x.x.x.x.x.x,yhat.x.x.x.x.x.x.x,i.y.y.y.y.y.y.y,j.y.y.y.y.y.y.y,yhat.y.y.y.y.y.y.y,i,j,yhat,Y
2020-09-17 08:59:28,2020-09-17 09:02:03,0,100,155,1,2020-09-17 09:02:03,R_WoIDdOSaIxZFak9,anonymous,EN,1,1,23.821,55.336,56.336,5,1,3,3,3,3,1,1,3,3,3,3,3,3,3,60,"F-YOUNG-R_September+18,+2020_11.19.csv",F,YOUNG,NA,woman under 30 years old,1,3,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,0.6614436718298674,NA,NA,NA,NA,NA,NA,35
2020-09-18 08:53:10,2020-09-18 08:55:59,0,100,168,1,2020-09-18 09:11:00,R_6XrWuSLhhKEd1dL,anonymous,EN,1,1,0,0,34.056,0,1,4,3,3,3,1,3,4,3,1,3,4,3,1,57,"F-YOUNG-R_September+18,+2020_11.19.csv",F,YOUNG,NA,woman under 30 years old,1,3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0.6614436718298674,NA,NA,NA,NA,NA,NA,36
2020-09-21 09:34:23,2020-09-21 09:36:19,0,100,116,1,2020-09-21 09:36:20,R_2fJ7UO6ZMjwQcqm,anonymous,EN,1,1,5.172,32.334,44.42,6,1,4,4,4,4,4,4,4,4,4,4,4,4,4,61,"F-YOUNG-R_September+21,+2020_13.40.csv",F,YOUNG,NA,woman under 30 years old,1,3,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0.6061228699668068,NA,NA,NA,52
2020-09-21 10:09:25,2020-09-21 10:11:49,0,100,143,1,2020-09-21 10:11:49,R_2fy2vWBAsGcUqfT,anonymous,EN,1,1,23.841,24.096,76.482,2,1,4,3,3,3,3,3,4,4,4,3,4,0,1,62,"F-YOUNG-R_September+21,+2020_13.40.csv",F,YOUNG,NA,woman under 30 years old,1,3,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0.6061228699668068,NA,NA,NA,39
2020-09-21 10:33:52,2020-09-21 10:36:02,0,100,130,1,2020-09-21 10:36:02,R_vGlOI1uSa6Y1GOR,anonymous,EN,1,1,0,0,43.7,0,1,3,2,3,3,3,3,4,3,3,3,4,3,3,63,"F-YOUNG-R_September+21,+2020_13.40.csv",F,YOUNG,NA,woman under 30 years old,1,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,0.6061228699668068,NA,NA,NA,40
2020-09-21 11:28:34,2020-09-21 11:30:54,0,100,140,1,2020-09-21 11:30:54,R_2vdCneFUkFJ8YQ1,anonymous,EN,1,1,0,0,47.155,0,1,4,4,4,3,4,3,4,4,4,4,4,4,2,64,"F-YOUNG-R_September+21,+2020_13.40.csv",F,YOUNG,NA,woman under 30 years old,1,3,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,0.6061228699668068,NA,NA,NA,48
2020-09-29 15:16:16,2020-09-29 15:19:02,0,100,166,1,2020-09-29 15:19:03,R_3CUFEDFhnRWVWIH,anonymous,EN,1,1,4.788,7.617,55.719,4,1,4,3,3,3,3,3,4,3,4,2,4,4,4,65,"F-YOUNG-R_September+30,+2020_02.17.csv",F,YOUNG,NA,woman under 30 years old,1,3,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,0.6522207528806392,44
2020-09-29 16:05:37,2020-09-29 16:08:29,0,100,171,1,2020-09-29 16:08:29,R_3kz7ScBGWxAalJJ,anonymous,EN,1,1,5.445,7.391,36.468,2,1,3,3,3,3,1,2,4,1,3,3,3,3,1,66,"F-YOUNG-R_September+30,+2020_02.17.csv",F,YOUNG,NA,woman under 30 years old,1,3,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0.6522207528806392,33
2020-09-29 16:50:07,2020-09-29 16:52:27,0,100,140,1,2020-09-29 16:52:28,R_2SeROHqxySdudjs,anonymous,EN,1,1,0,0,51.991,0,1,3,4,4,4,3,3,4,3,4,3,3,3,4,67,"F-YOUNG-R_September+30,+2020_02.17.csv",F,YOUNG,NA,woman under 30 years old,1,3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,0.6522207528806392,45
2020-09-29 17:37:03,2020-09-29 17:41:46,0,100,283,1,2020-09-29 17:41:46,R_WwWhdIvjBYkgJjz,anonymous,EN,1,1,47.394,47.394,107.882,1,1,3,3,2,3,2,2,3,3,2,2,3,3,3,68,"F-YOUNG-R_September+30,+2020_02.17.csv",F,YOUNG,NA,woman under 30 years old,1,3,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,0.6522207528806392,34
2020-08-13 03:00:34,2020-08-13 03:04:21,0,100,226,1,2020-08-13 03:04:21,R_yjveGBOtzIBEA4p,anonymous,EN,1,1,0,0,67.278,0,1,3,3,3,3,4,3,3,3,3,3,4,3,3,1,"M-OLD-R_August+13,+2020_08.25.csv",M,OLD,NA,man over 50 years old,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
2020-08-13 03:46:48,2020-08-13 03:49:29,0,100,161,1,2020-08-13 03:49:29,R_yOT34rtEtQ9oyCB,anonymous,EN,1,1,0,0,48.151,0,1,2,2,1,1,1,1,2,2,1,2,1,3,1,2,"M-OLD-R_August+13,+2020_08.25.csv",M,OLD,NA,man over 50 years old,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
2020-08-13 04:32:55,2020-08-13 04:37:52,0,100,296,1,2020-08-13 04:37:52,R_pM1bbEaisvwSash,anonymous,EN,1,1,0,0,77.167,0,1,2,2,2,2,1,1,3,2,2,3,3,3,1,3,"M-OLD-R_August+13,+2020_08.25.csv",M,OLD,NA,man over 50 years old,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2020-08-13 05:18:39,2020-08-13 05:21:09,0,100,150,1,2020-08-13 05:21:09,R_w7dkS1IKvqT9H0t,anonymous,EN,1,1,2.512,25.201,43.429,2,1,2,3,2,2,2,2,4,3,3,3,4,3,3,4,"M-OLD-R_August+13,+2020_08.25.csv",M,OLD,NA,man over 50 years old,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2020-08-14 07:14:45,2020-08-14 07:17:20,0,100,154,1,2020-08-14 07:17:20,R_2ROCh27keUO6wGY,anonymous,EN,1,1,1.902,1.902,40.094,1,1,1,2,1,1,1,2,3,2,1,3,4,2,1,5,"M-OLD-R_August+14,+2020_12.02.csv",M,OLD,NA,man over 50 years old,4,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
2020-08-14 07:39:44,2020-08-14 07:45:39,0,100,354,1,2020-08-14 07:45:39,R_2xzP967D6N9YucS,anonymous,EN,1,1,82.63,91.173,92.895,2,1,4,4,3,3,2,1,4,4,4,4,4,4,2,6,"M-OLD-R_August+14,+2020_12.02.csv",M,OLD,NA,man over 50 years old,4,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
2020-08-14 09:30:29,2020-08-14 09:44:16,0,100,827,1,2020-08-14 09:44:17,R_bqm5EnNnFi39N5f,anonymous,EN,1,1,0,0,44.316,0,1,3,2,2,1,0,1,2,2,2,3,3,3,2,7,"M-OLD-R_August+14,+2020_12.02.csv",M,OLD,NA,man over 50 years old,4,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
2020-08-14 10:54:49,2020-08-14 10:57:10,0,100,140,1,2020-08-14 10:57:10,R_25XtGEpZ6jM3nKT,anonymous,EN,1,1,0,0,47.43,0,1,3,3,3,2,3,3,3,3,3,3,3,3,3,8,"M-OLD-R_August+14,+2020_12.02.csv",M,OLD,NA,man over 50 years old,4,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
2020-08-16 03:54:00,2020-08-16 03:58:16,0,100,256,1,2020-08-16 03:58:17,R_27CYG5EozKD0cUE,anonymous,EN,1,1,0,0,63.414,0,1,3,2,2,2,2,3,3,2,3,2,3,3,2,9,"M-OLD-R_August+16,+2020_08.57.csv",M,OLD,NA,man over 50 years old,4,3,10,7,4,0.5790835121914131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2020-08-16 04:39:44,2020-08-16 04:44:59,0,100,315,1,2020-08-16 04:44:59,R_1ilJTNxVOtg5FoE,anonymous,EN,1,1,0,0,46.582,0,1,3,2,3,3,2,3,2,3,3,1,3,2,2,10,"M-OLD-R_August+16,+2020_08.57.csv",M,OLD,NA,man over 50 years old,4,3,12,15,8,0.5790835121914131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
2020-08-16 05:24:43,2020-08-16 05:30:06,0,100,323,1,2020-08-16 05:30:07,R_3HGNGteMQP2zkct,anonymous,EN,1,1,1.382,1.382,71.898,1,1,2,2,2,1,2,2,3,3,2,3,1,3,2,11,"M-OLD-R_August+16,+2020_08.57.csv",M,OLD,NA,man over 50 years old,4,3,11,11,12,0.5790835121914131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2020-08-16 06:12:38,2020-08-16 06:15:40,0,100,181,1,2020-08-16 06:15:40,R_3puo8ES4UDIfqvL,anonymous,EN,1,1,0,0,50.901,0,1,3,3,3,2,2,3,3,2,3,3,3,3,3,12,"M-OLD-R_August+16,+2020_08.57.csv",M,OLD,NA,man over 50 years old,4,3,9,3,16,0.5790835121914131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2020-08-17 11:24:03,2020-08-17 11:26:18,0,100,134,1,2020-08-17 11:26:18,R_5stP4LY3ecy9P9v,anonymous,EN,1,1,0,0,47.333,0,1,2,2,1,0,2,2,4,3,1,4,4,4,2,13,"M-OLD-R_August+18,+2020_01.50.csv",M,OLD,NA,man over 50 years old,4,4,16,NA,NA,NA,16,4,0.6233773912866482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
2020-08-17 12:07:33,2020-08-17 12:11:23,0,100,230,1,2020-08-17 12:11:24,R_1LjKSFeataFNQLu,anonymous,EN,1,1,0,0,41.048,0,1,1,3,1,2,2,2,3,3,3,1,3,3,1,14,"M-OLD-R_August+18,+2020_01.50.csv",M,OLD,NA,man over 50 years old,4,4,14,NA,NA,NA,8,8,0.6233773912866482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2020-08-17 12:58:09,2020-08-17 13:02:04,0,100,235,1,2020-08-17 13:02:04,R_3lRKqPqxE2UHf7j,anonymous,EN,1,1,6.335,69.09,69.908,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,15,"M-OLD-R_August+18,+2020_01.50.csv",M,OLD,NA,man over 50 years old,4,4,13,NA,NA,NA,4,12,0.6233773912866482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2020-08-17 13:43:21,2020-08-17 13:47:36,0,100,255,1,2020-08-17 13:47:36,R_2PtdsIqz1ScFr0W,anonymous,EN,1,1,0,0,115.317,0,1,4,3,3,2,3,3,4,3,4,3,4,3,3,16,"M-OLD-R_August+18,+2020_01.50.csv",M,OLD,NA,man over 50 years old,4,4,15,NA,NA,NA,12,16,0.6233773912866482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
2020-08-20 06:32:16,2020-08-20 06:35:01,0,100,165,1,2020-08-20 06:35:02,R_1hZnPBjMWyP4KaX,anonymous,EN,1,1,0,0,69.621,0,1,2,3,0,0,0,2,3,2,3,0,4,4,1,17,"M-OLD-R_August+20,+2020_11.38.csv",M,OLD,NA,man over 50 years old,4,3,17,NA,NA,NA,NA,NA,NA,3,4,0.5552835035613657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
2020-08-20 06:47:53,2020-08-20 06:51:14,0,100,200,1,2020-08-20 06:51:14,R_1118vJ0STZuBCGz,anonymous,EN,1,1,0,0,52.524,0,1,2,4,2,0,0,2,4,4,2,3,4,4,0,18,"M-OLD-R_August+20,+2020_11.38.csv",M,OLD,NA,man over 50 years old,4,3,20,NA,NA,NA,NA,NA,NA,15,8,0.5552835035613657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
2020-08-20 07:33:47,2020-08-20 07:35:48,0,100,120,1,2020-08-20 07:35:48,R_AmQKWXZIabwIV7r,anonymous,EN,1,1,0,0,31.632,0,1,4,4,0,3,4,4,4,4,4,4,4,4,4,19,"M-OLD-R_August+20,+2020_11.38.csv",M,OLD,NA,man over 50 years old,4,3,19,NA,NA,NA,NA,NA,NA,11,12,0.5552835035613657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47
2020-08-20 08:32:35,2020-08-20 08:37:24,0,100,289,1,2020-08-20 08:37:24,R_1P1KKeFm6Xc0tkM,anonymous,EN,1,1,2.869,100.079,101.349,5,1,3,3,3,3,3,3,4,3,4,4,4,3,4,20,"M-OLD-R_August+20,+2020_11.38.csv",M,OLD,NA,man over 50 years old,4,3,18,NA,NA,NA,NA,NA,NA,7,16,0.5552835035613657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2020-08-21 02:00:11,2020-08-21 02:02:51,0,100,160,1,2020-08-21 02:02:52,R_ewISttWyPAYVDaN,anonymous,EN,1,1,0,0,53.81,0,1,3,3,3,3,3,3,4,4,4,4,4,4,3,21,"M-OLD-R_August+21,+2020_09.59.csv",M,OLD,NA,man over 50 years old,4,2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,0.6142708936227431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2020-08-21 02:57:30,2020-08-21 03:01:36,0,100,246,1,2020-08-21 03:01:37,R_24H0ze1ovpy62Fo,anonymous,EN,1,1,0,0,64.422,0,1,3,3,3,3,1,3,3,3,3,3,4,3,2,22,"M-OLD-R_August+21,+2020_09.59.csv",M,OLD,NA,man over 50 years old,4,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0.6142708936227431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
2020-08-21 03:34:08,2020-08-21 03:37:09,0,100,181,1,2020-08-21 03:37:10,R_3lRlajNbYEpoOPZ,anonymous,EN,1,1,0,0,51.319,0,1,2,4,4,3,2,2,4,3,3,4,4,4,1,23,"M-OLD-R_August+21,+2020_09.59.csv",M,OLD,NA,man over 50 years old,4,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,12,0.6142708936227431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
2020-08-21 04:22:57,2020-08-21 04:27:28,0,100,270,1,2020-08-21 04:27:28,R_r6nEswEGR3cCiA1,anonymous,EN,1,1,0,0,114.6,0,1,3,3,3,2,1,1,3,3,3,3,4,4,3,24,"M-OLD-R_August+21,+2020_09.59.csv",M,OLD,NA,man over 50 years old,4,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16,0.6142708936227431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2020-08-25 12:28:49,2020-08-25 12:53:54,0,100,1505,1,2020-08-25 12:53:54,R_b7T9AhSgRuTXoNr,anonymous,EN,1,1,0,0,240.301,0,1,3,3,3,3,3,3,3,1,3,2,3,2,2,25,"M-OLD-R_August+27,+2020_03.06.csv",M,OLD,NA,man over 50 years old,4,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,0.6952304925199775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2020-08-25 13:08:37,2020-08-25 13:11:18,0,100,160,1,2020-08-25 13:11:19,R_2ZTAMd0m1bKl14U,anonymous,EN,1,1,2.645,10.026,41.1,2,1,1,2,1,1,1,1,2,0,1,1,2,2,1,26,"M-OLD-R_August+27,+2020_03.06.csv",M,OLD,NA,man over 50 years old,4,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0.6952304925199775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
2020-08-25 13:59:00,2020-08-25 14:03:40,0,100,279,1,2020-08-25 14:03:40,R_1C1SWgb9mfbR1ZM,anonymous,EN,1,1,7.342,7.342,66.204,1,1,0,1,0,0,1,1,2,1,1,1,3,2,1,27,"M-OLD-R_August+27,+2020_03.06.csv",M,OLD,NA,man over 50 years old,4,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,0.6952304925199775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
2020-08-25 14:44:45,2020-08-25 14:47:54,0,100,188,1,2020-08-25 14:47:54,R_QfWAQAj9L4QpjwJ,anonymous,EN,1,1,0,0,58.783,0,1,3,3,3,2,2,2,3,3,2,1,3,3,1,28,"M-OLD-R_August+27,+2020_03.06.csv",M,OLD,NA,man over 50 years old,4,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16,0.6952304925199775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
2020-08-27 10:50:25,2020-08-27 10:54:19,0,100,233,1,2020-08-27 10:54:19,R_2wnr0kZCGnh0flV,anonymous,EN,1,1,0,0,54.798,0,1,3,3,3,3,4,3,1,4,3,3,3,3,3,29,"M-OLD-R_August+28,+2020_06.51.csv",M,OLD,NA,man over 50 years old,4,4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0.6598626970652515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2020-08-27 11:42:42,2020-08-27 11:46:10,0,100,208,1,2020-08-27 11:46:11,R_1i4BzWqhN4zl9mA,anonymous,EN,1,1,0,0,50.104,0,1,3,3,3,2,3,3,4,3,3,3,4,3,3,30,"M-OLD-R_August+28,+2020_06.51.csv",M,OLD,NA,man over 50 years old,4,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0.6598626970652515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
2020-08-27 12:35:44,2020-08-27 12:38:36,0,100,172,1,2020-08-27 12:38:37,R_23ZFl7maaL59N5d,anonymous,EN,1,1,0,0,53.8,0,1,3,2,2,2,1,2,3,2,0,0,4,3,1,31,"M-OLD-R_August+28,+2020_06.51.csv",M,OLD,NA,man over 50 years old,4,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,0.6598626970652515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
2020-08-27 13:21:41,2020-08-27 13:24:26,0,100,164,1,2020-08-27 13:24:26,R_Y5q3vEYRUFcLY3v,anonymous,EN,1,1,0,0,47.446,0,1,3,2,2,2,1,1,3,4,1,1,4,3,1,32,"M-OLD-R_August+28,+2020_06.51.csv",M,OLD,NA,man over 50 years old,4,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,0.6598626970652515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2020-08-28 12:51:19,2020-08-28 12:58:24,0,100,425,1,2020-08-28 12:58:25,R_1FqOubYIqWolgCa,anonymous,EN,1,1,0,0,117.432,0,1,3,2,2,2,2,2,3,2,1,2,4,3,2,33,"M-OLD-R_August+28,+2020_16.45.csv",M,OLD,NA,man over 50 years old,4,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,0.6323165779721788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
